,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
445,2864,2864,gp:AOqpTOFNNH4RjdxOY0KcLuehYq6pRtRNHqake_VUFcED4OzGhAJSKKb-NK7EJ9pth9IssSyIhO09zb6xemUlYw,Deb Salinas,https://play-lh.googleusercontent.com/a-/AOh14GgyzXyLnUbq3wcqVp4QsOPoxBVDuTJbTjfX-LbxSno,"i am rewriting my review. it is impissible to get to my information. i have to constantly get a new user name and password! even then, i cannot access my account. the old patient pirtal worked great. this just coincides with everything else that mayo is doing: no doctors, an extremely messed up billing system, having to wait for 2-3 months to get an appointment...the list goes on and on .",1,2,5.3,2019-05-20 07:41:46,nan,nan,3,i have to constantly get a new user name and password!,1575
446,2865,2865,gp:AOqpTOFNNH4RjdxOY0KcLuehYq6pRtRNHqake_VUFcED4OzGhAJSKKb-NK7EJ9pth9IssSyIhO09zb6xemUlYw,Deb Salinas,https://play-lh.googleusercontent.com/a-/AOh14GgyzXyLnUbq3wcqVp4QsOPoxBVDuTJbTjfX-LbxSno,"i am rewriting my review. it is impissible to get to my information. i have to constantly get a new user name and password! even then, i cannot access my account. the old patient pirtal worked great. this just coincides with everything else that mayo is doing: no doctors, an extremely messed up billing system, having to wait for 2-3 months to get an appointment...the list goes on and on .",1,2,5.3,2019-05-20 07:41:46,nan,nan,4,"even then, i cannot access my account.",1575
447,2866,2866,gp:AOqpTOFNNH4RjdxOY0KcLuehYq6pRtRNHqake_VUFcED4OzGhAJSKKb-NK7EJ9pth9IssSyIhO09zb6xemUlYw,Deb Salinas,https://play-lh.googleusercontent.com/a-/AOh14GgyzXyLnUbq3wcqVp4QsOPoxBVDuTJbTjfX-LbxSno,"i am rewriting my review. it is impissible to get to my information. i have to constantly get a new user name and password! even then, i cannot access my account. the old patient pirtal worked great. this just coincides with everything else that mayo is doing: no doctors, an extremely messed up billing system, having to wait for 2-3 months to get an appointment...the list goes on and on .",1,2,5.3,2019-05-20 07:41:46,nan,nan,5,the old patient portal worked great.,1575
448,2867,2867,gp:AOqpTOFNNH4RjdxOY0KcLuehYq6pRtRNHqake_VUFcED4OzGhAJSKKb-NK7EJ9pth9IssSyIhO09zb6xemUlYw,Deb Salinas,https://play-lh.googleusercontent.com/a-/AOh14GgyzXyLnUbq3wcqVp4QsOPoxBVDuTJbTjfX-LbxSno,"i am rewriting my review. it is impissible to get to my information. i have to constantly get a new user name and password! even then, i cannot access my account. the old patient pirtal worked great. this just coincides with everything else that mayo is doing: no doctors, an extremely messed up billing system, having to wait for 2-3 months to get an appointment...the list goes on and on .",1,2,5.3,2019-05-20 07:41:46,nan,nan,6,"this just coincides with everything else that mayo is doing: no doctors, an extremely messed up billing system, having to wait for 2 - 3 months to get an appointment...",1575
449,2868,2868,gp:AOqpTOFNNH4RjdxOY0KcLuehYq6pRtRNHqake_VUFcED4OzGhAJSKKb-NK7EJ9pth9IssSyIhO09zb6xemUlYw,Deb Salinas,https://play-lh.googleusercontent.com/a-/AOh14GgyzXyLnUbq3wcqVp4QsOPoxBVDuTJbTjfX-LbxSno,"i am rewriting my review. it is impissible to get to my information. i have to constantly get a new user name and password! even then, i cannot access my account. the old patient pirtal worked great. this just coincides with everything else that mayo is doing: no doctors, an extremely messed up billing system, having to wait for 2-3 months to get an appointment...the list goes on and on .",1,2,5.3,2019-05-20 07:41:46,nan,nan,7,the list goes on and on.,1575
450,2875,2875,gp:AOqpTOHreoeZQP1i5el5bi3gbsB8riabs67sSNU7vNVtCB4Hf1fH8WPa4tVpzt60oYMn_bt-EO9tPuW2IVy9iQ,Robin Godsey,https://play-lh.googleusercontent.com/a-/AOh14GjdMB-4LzuJfBfw7kp_K_8jaT3LqJ9d1jRsTPOH9w,great apo,5,0,5.3,2019-05-15 07:06:34,nan,nan,1,great apo,1579
451,2876,2876,gp:AOqpTOHFDRClj3a54sbYzt3iQlWaijldbYxqyqqMJ2pjPJEPlmOXkXQTvi-SirUCqNwJSQOUCli-ZnyYJtqwvA,Gerald Stephens,https://play-lh.googleusercontent.com/a-/AOh14Giqpm3rBhsWEyuU1l0xY1NGWq-_wvxcS_3As345,great service app,5,0,5.3,2019-05-14 20:13:50,nan,nan,1,great service app,1580
452,2884,2884,gp:AOqpTOGf57C3_GrHNs1s_5jMaa58-FUUym5ROhsyXCxNhY4d5VH7xaPRY3VbUrzt54BRhQY1HiliQzMxwJ46BA,Wade Pilgrim,https://play-lh.googleusercontent.com/a-/AOh14Gi94fRr_uUMpLxcsMLjexRz-UYFRrXqUvL_MMbzYg,dont know yet,5,0,5.3,2019-05-04 00:29:38,nan,nan,1,dont know yet,1583
453,2893,2893,gp:AOqpTOEUfwfOE3gxqd7RdPzgbPgPflgDEt-D94MF7u1MjLhFDxgAszSQMPhtiFu-SPOANCT-LMNOsPhpLW2UCw,Christopher H. Smith,https://play-lh.googleusercontent.com/a/AATXAJwr9kBoAbvWYaU9jAkNQyillYKUhCYBp28r9J_E=mo,great,5,0,5.3,2019-04-27 05:01:02,nan,nan,1,great,1590
454,2907,2907,gp:AOqpTOGs2GNJX94nuFo0NwNEK9otV9ye17PPN08BtIdGArmQgZoTi44bjJ8JT_Jc7m7tpZWBvlcN3KW9a-LPUw,Lisa Holley,https://play-lh.googleusercontent.com/a/AATXAJyVAGuY6FbvEwtlKSc2O0ICtb-pQR6PK3qsrRxQ=mo,cant make a simple payment,1,1,5.3,2019-04-14 21:37:45,nan,nan,1,cant make a simple payment,1597
455,2921,2921,gp:AOqpTOGpORIWCXK0Cg1RmZ-aPUzzHeCo_Fo3gCfNJUumlAPAegNkbsp8BFtM05TStCuoCu3o1t0XKivsZWssVg,David Pappas,https://play-lh.googleusercontent.com/a/AATXAJweuxLVO4KxkG6mdwRw8ncectcOHiAXJb9Po8fn=mo,"awesome apl, so helpfull some bugs howrver so helpfull",4,1,5.3,2019-04-04 19:24:58,nan,nan,1,"awesome all, so helpful some bugs however so helpful",1606
456,2942,2942,gp:AOqpTOHapP-Ocm7OnyHhxaeAbgM4jyUPOJJ8kG_Jqzq392ZHEtbMgKmisY0IPs3ZH0v7oe3IR2nNbD2w1ullMQ,Denise Kinlaw,https://play-lh.googleusercontent.com/a-/AOh14GjI6rUx8LqoS-PkjBpcuz2H_87mpTEMsy4Ocprpzg,very easy to navigate.,5,3,5.2,2019-03-25 10:49:29,nan,nan,1,very easy to navigate.,1618
457,2944,2944,gp:AOqpTOEdGKldh-qCmzS0Dve2EqtnfXen5B4B1lrQE4OmjZCZVEj8bJ_2oG6Vm19Ja6nx1Z_ZqEPkcNWXMdH83A,Vanessa Mitchell,https://play-lh.googleusercontent.com/a-/AOh14GjQR1wdvTEsCnyrlezi2msJb1o-Q07v3i1xqSkPlps,excellent 👌,5,2,5.2,2019-03-24 01:03:12,nan,nan,1,excellent  :,1620
458,2945,2945,gp:AOqpTOEdGKldh-qCmzS0Dve2EqtnfXen5B4B1lrQE4OmjZCZVEj8bJ_2oG6Vm19Ja6nx1Z_ZqEPkcNWXMdH83A,Vanessa Mitchell,https://play-lh.googleusercontent.com/a-/AOh14GjQR1wdvTEsCnyrlezi2msJb1o-Q07v3i1xqSkPlps,excellent 👌,5,2,5.2,2019-03-24 01:03:12,nan,nan,2,OK_hand:,1620
459,2975,2975,gp:AOqpTOEZudwj_zK5NmASQpzAw_ljnqYXfh65igbAj14rzpUB81jOouAL8MRXEmjc8Huuj4X2fp2dHwcXi2cbgg,JoAnn McIntyre,https://play-lh.googleusercontent.com/a-/AOh14GgyoZHeOLDuGuAP7EJsSsGmnj43W7GbkH5TVqKcMQ,works very well.,5,0,4.4,2019-02-26 16:08:24,nan,nan,1,works very well.,1635
460,2983,2983,gp:AOqpTOFa9Qd9WA9t0G4X48ZNIPH2vCMHsZEDA50RmkoI8PAreMTrz63vAz7KlRI4rIYNyGgAkMTJLuOFELlrXg,Faiz Mohammad,https://play-lh.googleusercontent.com/a-/AOh14GjXqYN85uG_L7ItGTe7txJvDWR5lkixz4ZwZ7KGVg,best,5,0,nan,2019-02-22 07:11:49,nan,nan,1,best,1641
461,2984,2984,gp:AOqpTOHQVp9Kb7U6QpawCesdq6tznGujcBCVCDDbGBtqNJ-qFdbSIFDpI-udM1p_qi2j0pFqyMOcUXZG6Kqevw,j adam booker,https://play-lh.googleusercontent.com/a-/AOh14Gj8GrtXoJGgyn6mp_S6xLjX5tdI66o9k1XzFPM6zw,awesome,5,0,4.9,2019-02-21 20:04:17,nan,nan,1,awesome,1642
462,2993,2993,gp:AOqpTOHLj2enQjcVtshq-PQ7UM4KD_24UQ3wLygKUnFUTtt4YYwOz-mtEZ0fSIljsHm8rRuZ_2A_4xfImrhu9Q,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cannot find topics that are of concern to me.,1,0,nan,2019-02-18 16:44:10,nan,nan,1,cannot find topics that are of concern to me.,1646
463,3004,3004,gp:AOqpTOGbrISa6UzAmI0ER5OG47W9bWiQdM_tBUvI8PD8KicJI-kD1DaO05vJkyKzQoM55FVK6y3Cib55pWqgTA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dehypnotised,4,0,4.8,2019-02-08 10:24:45,nan,nan,1,hypnotised,1654
464,3019,3019,gp:AOqpTOHAMqUHJagwVbV7DsyxdEU1ZeSR-kDU5SjE4logWHckkjYFrzrNZd25Xt1t0JcVgifcMAfdMHmUpUePsA,chris graeber,https://play-lh.googleusercontent.com/a/AATXAJzAceZjQHqkDKcHZFlk83SyCE1sU9fgjUdfWuaU=mo,great,5,3,4.9,2019-01-29 15:41:35,nan,nan,1,great,1661
465,3026,3026,gp:AOqpTOEMjy9gY_Exf1EWi8DKS0gTVNO0xl2Jx12WhFrHhqCW8aEAAiOorz7V3ttslwwfFOqDGM33HGD_GBcwcA,Dr s bommanna Nayak,https://play-lh.googleusercontent.com/a-/AOh14Gg6fz8SPvMDuY-BTzJJxZ7Zvagfl_c0u6VB05PrbQ,the best app.its like senior doctor n dictator for me.,5,3,4.8,2019-01-22 00:26:14,nan,nan,1,the best app.,1668
466,3027,3027,gp:AOqpTOEMjy9gY_Exf1EWi8DKS0gTVNO0xl2Jx12WhFrHhqCW8aEAAiOorz7V3ttslwwfFOqDGM33HGD_GBcwcA,Dr s bommanna Nayak,https://play-lh.googleusercontent.com/a-/AOh14Gg6fz8SPvMDuY-BTzJJxZ7Zvagfl_c0u6VB05PrbQ,the best app.its like senior doctor n dictator for me.,5,3,4.8,2019-01-22 00:26:14,nan,nan,2,its like senior doctor and dictator for me.,1668
467,3035,3035,gp:AOqpTOHvY0N0ib5sCK3jnF5K_RA2HNHkV8kdRFX5iaEasWXcgB6Mx0B8teg__M4j32_tR5lvvDvxh9hY5zL4VQ,Lorie Torch,https://play-lh.googleusercontent.com/a-/AOh14GhglFDkNOcS_3V8iRGfGaycndGx9gnByf9YVPPV_A,very helpful for on the go communication,5,0,4.7,2019-01-05 10:19:27,nan,nan,1,very helpful for on the go communication,1672
468,3036,3036,gp:AOqpTOHNarnqvPijYBD-lcmdNw9Qeun-lWk3xLhFhNuMCIIkqoZj6IoSVoarjz9GpEVe3HYZoHwlzE5vcnCoQA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"to the people on here who say they have difficulties, i wonder if you need a better phone. also be logical. no, you can't immediately contact an office, but that's why you take the little cards with phone #s. mayo isn't perfect and neither is the app. big deal. they're still pretty darn good.",5,0,nan,2019-01-04 19:33:46,nan,nan,1,"to the people on here who say they have difficulties, i wonder if you need a better phone.",1673
469,3037,3037,gp:AOqpTOHNarnqvPijYBD-lcmdNw9Qeun-lWk3xLhFhNuMCIIkqoZj6IoSVoarjz9GpEVe3HYZoHwlzE5vcnCoQA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"to the people on here who say they have difficulties, i wonder if you need a better phone. also be logical. no, you can't immediately contact an office, but that's why you take the little cards with phone #s. mayo isn't perfect and neither is the app. big deal. they're still pretty darn good.",5,0,nan,2019-01-04 19:33:46,nan,nan,2,also be logical.,1673
470,3038,3038,gp:AOqpTOHNarnqvPijYBD-lcmdNw9Qeun-lWk3xLhFhNuMCIIkqoZj6IoSVoarjz9GpEVe3HYZoHwlzE5vcnCoQA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"to the people on here who say they have difficulties, i wonder if you need a better phone. also be logical. no, you can't immediately contact an office, but that's why you take the little cards with phone #s. mayo isn't perfect and neither is the app. big deal. they're still pretty darn good.",5,0,nan,2019-01-04 19:33:46,nan,nan,3,"no, you cannot immediately contact an office, but that has why you take the little cards with phone   s. mayo i do not know perfect and neither is the app.",1673
471,3039,3039,gp:AOqpTOHNarnqvPijYBD-lcmdNw9Qeun-lWk3xLhFhNuMCIIkqoZj6IoSVoarjz9GpEVe3HYZoHwlzE5vcnCoQA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"to the people on here who say they have difficulties, i wonder if you need a better phone. also be logical. no, you can't immediately contact an office, but that's why you take the little cards with phone #s. mayo isn't perfect and neither is the app. big deal. they're still pretty darn good.",5,0,nan,2019-01-04 19:33:46,nan,nan,4,big deal.,1673
472,3040,3040,gp:AOqpTOHNarnqvPijYBD-lcmdNw9Qeun-lWk3xLhFhNuMCIIkqoZj6IoSVoarjz9GpEVe3HYZoHwlzE5vcnCoQA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"to the people on here who say they have difficulties, i wonder if you need a better phone. also be logical. no, you can't immediately contact an office, but that's why you take the little cards with phone #s. mayo isn't perfect and neither is the app. big deal. they're still pretty darn good.",5,0,nan,2019-01-04 19:33:46,nan,nan,5,they are still pretty darn good.,1673
473,3063,3063,gp:AOqpTOGInb_cRxWy_0lW038TtPoU_sgWdHqgtnS6dYplSCH4c_hkoj-FtP5SNEGuBst4yngelHKZXdJvHfQNBA,Mike Morgan,https://play-lh.googleusercontent.com/a/AATXAJxOlcX-_SgI8E_AlRuScWDFjnQCetlb_s_VJ78O=mo,doesn't work,1,3,4.7,2018-12-13 17:40:51,nan,nan,1,does not work,1685
474,3069,3069,gp:AOqpTOFHzqzre-1kpTDT_LsA9k1_6xbgbXn0EV36zBoZ56R44pKxmKn3HnCBBKe5s1hbLiCZ5mpGb08WCnaRtQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"trouble signing in, establishing password, failing log in multiple times. since the record keeping transition between fl/mn, it has very frustrating and troublesome. awful experience.",1,3,4.6,2018-12-08 21:48:09,nan,nan,1,"trouble signing in, establishing password, failing log in multiple times.",1691
475,3070,3070,gp:AOqpTOFHzqzre-1kpTDT_LsA9k1_6xbgbXn0EV36zBoZ56R44pKxmKn3HnCBBKe5s1hbLiCZ5mpGb08WCnaRtQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"trouble signing in, establishing password, failing log in multiple times. since the record keeping transition between fl/mn, it has very frustrating and troublesome. awful experience.",1,3,4.6,2018-12-08 21:48:09,nan,nan,2,"since the record keeping transition between florida  or  minnesota, it has very frustrating and troublesome.",1691
476,3071,3071,gp:AOqpTOFHzqzre-1kpTDT_LsA9k1_6xbgbXn0EV36zBoZ56R44pKxmKn3HnCBBKe5s1hbLiCZ5mpGb08WCnaRtQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"trouble signing in, establishing password, failing log in multiple times. since the record keeping transition between fl/mn, it has very frustrating and troublesome. awful experience.",1,3,4.6,2018-12-08 21:48:09,nan,nan,3,awful experience.,1691
477,3096,3096,gp:AOqpTOGoycu-TdHgVO-I6v7cfUDEjj40BFImJL8g1TUL1f_Aabe6zEmxWlvbPLxHJ1WiJCgAMNckr1JYvjhN-g,William Doty,https://play-lh.googleusercontent.com/a-/AOh14Gipk3rLjfPIgjlKIeRX_0BLxI0d3Wr9gKt_tjftYg,poor website for medical questions ...,1,1,4.5,2018-11-29 05:53:32,nan,nan,1,poor website for medical questions...,1700
478,3098,3098,gp:AOqpTOH5GozU3FA3PIeJDtAW3AV9kFB4TVjzgeZRd_mPv8HAgAbqY3AHpGDG1c2ykEZDXRvtNV3tkzp1nXmK6Q,Andrea Shiloh,https://play-lh.googleusercontent.com/a-/AOh14GjcELIwBBv7wBbT7Sa1Hfvl5biMvVs0tiEGxWzI5w,the app's provided useful information and implementable fitness activities. i really like it!,4,0,4.5,2018-11-26 06:29:27,nan,nan,1,the app's provided useful information and implementable fitness activities.,1702
479,3099,3099,gp:AOqpTOH5GozU3FA3PIeJDtAW3AV9kFB4TVjzgeZRd_mPv8HAgAbqY3AHpGDG1c2ykEZDXRvtNV3tkzp1nXmK6Q,Andrea Shiloh,https://play-lh.googleusercontent.com/a-/AOh14GjcELIwBBv7wBbT7Sa1Hfvl5biMvVs0tiEGxWzI5w,the app's provided useful information and implementable fitness activities. i really like it!,4,0,4.5,2018-11-26 06:29:27,nan,nan,2,i really like it!,1702
480,3108,3108,gp:AOqpTOHozoYBHxuLzxHE9RcQtfhI_vubo7DVxUlhYFXBUb9H4hQGlL6gqkiES7zfOTI1qVN-6pyuzPXEe-STSQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i have not been able to log in several times other than that i really am happy i am able use this app,3,1,4.4,2018-11-06 19:25:07,nan,nan,1,i have not been able to log in several times other than that i really am happy i am able use this app,1708
481,3124,3124,gp:AOqpTOFMxb3By4y5-v5y6qpiczwRgbYrvswVHqEotO-GGrZ6iEh2VMjbrjuZ_rEiWS6R0EVlf7wvs3TEt_Fstg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i have tried to enter my file a hundred ???? times. i have become so frustrated i'm sure my blood pressure has risen.,1,0,nan,2018-10-08 20:05:54,nan,nan,1,i have tried to enter my file a hundred????,1719
482,3125,3125,gp:AOqpTOFMxb3By4y5-v5y6qpiczwRgbYrvswVHqEotO-GGrZ6iEh2VMjbrjuZ_rEiWS6R0EVlf7wvs3TEt_Fstg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i have tried to enter my file a hundred ???? times. i have become so frustrated i'm sure my blood pressure has risen.,1,0,nan,2018-10-08 20:05:54,nan,nan,2,times.,1719
483,3126,3126,gp:AOqpTOFMxb3By4y5-v5y6qpiczwRgbYrvswVHqEotO-GGrZ6iEh2VMjbrjuZ_rEiWS6R0EVlf7wvs3TEt_Fstg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i have tried to enter my file a hundred ???? times. i have become so frustrated i'm sure my blood pressure has risen.,1,0,nan,2018-10-08 20:05:54,nan,nan,3,i have become so frustrated i do not sure my blood pressure has risen.,1719
484,3128,3128,gp:AOqpTOHh3Mk6pIUhj7N83MNemInNki_oVcL4avEw_Ka2K9CTz8L4woB265w4odXNDY8NVo-Tp4jjCpZL_LeBdg,pedro morales,https://play-lh.googleusercontent.com/a-/AOh14Ggie8gRAAjz9tapV-57uguzIIVofgPc-rDO250WaQ,great just to use it in venezuela,5,0,4.4,2018-10-05 05:30:14,nan,nan,1,great just to use it in venezuela,1721
485,3132,3132,gp:AOqpTOFDHjsrNv1ByNAtWae_1BEVnUs2bg2gjreN33VMWciImf6Urq5QKSELCxj0OaQGYokLHKzenJzSLMA5XQ,Louise Bieg,https://play-lh.googleusercontent.com/a/AATXAJwrlYJhLWFZ63g2MYb-_i92G-wZF_JYCCMdPnkc=mo,whenever i needed to find out anything pertaining to medicine or symptoms all i have to do is to look it either on my tablet or my cell. thank you very much for all you do to help people.,5,10,4.4,2018-09-28 09:20:35,nan,nan,1,whenever i needed to find out anything pertaining to medicine or symptoms all i have to do is to look it either on my tablet or my cell.,1724
486,3133,3133,gp:AOqpTOFDHjsrNv1ByNAtWae_1BEVnUs2bg2gjreN33VMWciImf6Urq5QKSELCxj0OaQGYokLHKzenJzSLMA5XQ,Louise Bieg,https://play-lh.googleusercontent.com/a/AATXAJwrlYJhLWFZ63g2MYb-_i92G-wZF_JYCCMdPnkc=mo,whenever i needed to find out anything pertaining to medicine or symptoms all i have to do is to look it either on my tablet or my cell. thank you very much for all you do to help people.,5,10,4.4,2018-09-28 09:20:35,nan,nan,2,thank you very much for all you do to help people.,1724
487,3147,3147,gp:AOqpTOF8QLoyeUxi6xF56jA-J7lnFAn7GM3zS7dDoAtfvdD94ZM-Hwc-ewy9Ymi5WKzfFxznqV9IyV--GDtdeg,Jesse G.,https://play-lh.googleusercontent.com/a/AATXAJwvtw39G7TF90foQZAW67aMNpyywZBUql3e11R-=mo,"cant schedule appointments through app, why is it an option if you want me to call anyway everytime.",2,3,4.2,2018-08-29 09:48:31,nan,nan,1,"cant schedule appointments through app, why is it an option if you want me to call anyway everytime.",1732
488,3169,3169,gp:AOqpTOFjWyntH1R2lrMQ0D4IsLqlwIYUbqlyL4T9_q6BXL3wdvKhyDpN8OuNVDehN9NA_hDgVzu0TYUuFkPXeQ,Renee Bush,https://play-lh.googleusercontent.com/a/AATXAJyPIlIm3u8JPhBjHwMorG7OdGU4h-cnLrRr-Ov5=mo,so helpful to have everything you need to know in the palm of your hand!,5,2,4.1,2018-07-25 19:43:11,"🤗😎 - wow, thanks!  If you ever have and issue or a suggestion for improvement - drop us a note.  Our email is mcmobileapps@mayo.edu.  Thanks so much.",2018-07-27 18:55:06,1,so helpful to have everything you need to know in the palm of your hand!,1741
489,3177,3177,gp:AOqpTOE4zqxJ_Emx5qgRnYphEZF3G1SmEL_TvscnA1PWJe45ULWXsLJgg50O13KwgQUtFwr3JsY0pVsWhheZbg,Ricky Thomas,https://play-lh.googleusercontent.com/a/AATXAJxKY8nJZ90VuEoFFXOYCj_eQ-Lf4hHZG7du9L-Wbg=mo,works well a big help,4,0,4.0,2018-07-14 20:51:20,😎 Awesome!  Thanks!  If you think of anything we can do better - feel free to drop us a note.  Our email is mcmobileapps@mayo.edu.  Thanks so much.,2018-07-16 10:32:08,1,works well a big help,1745
490,3189,3189,gp:AOqpTOFWHqU77E_WdfzfEpZcO3mE-M3B0ItbrwYp-el3otZysz6kAl3iyQNcHOZZFrlXyqyhYLBgBPayqUr3gg,This Sweet Journey,https://play-lh.googleusercontent.com/a-/AOh14Ggx13Y6CaCcRLyzeIFJ_X5R3Lus5g302PRx-gXeNw,"ever since the newest update i am unable to pay my bill that i have been  paying through the app for a year. i've tried to contact them, but no one  is getting back to me.",3,0,4.0,2018-06-10 08:26:46,"We’re really sorry things aren’t working for you in the app. The billing feature of the app is a feature that is hosted by the app, but unfortunately not developed by the app team.  Please send us an email with your username and a brief description of what’s happening and we can possibly help troubleshoot. Our email is mcmobileapps@mayo.edu. Thanks",2018-06-21 13:39:44,1,ever since the newest update i am unable to pay my bill that i have been paying through the app for a year.,1751
491,3190,3190,gp:AOqpTOFWHqU77E_WdfzfEpZcO3mE-M3B0ItbrwYp-el3otZysz6kAl3iyQNcHOZZFrlXyqyhYLBgBPayqUr3gg,This Sweet Journey,https://play-lh.googleusercontent.com/a-/AOh14Ggx13Y6CaCcRLyzeIFJ_X5R3Lus5g302PRx-gXeNw,"ever since the newest update i am unable to pay my bill that i have been  paying through the app for a year. i've tried to contact them, but no one  is getting back to me.",3,0,4.0,2018-06-10 08:26:46,"We’re really sorry things aren’t working for you in the app. The billing feature of the app is a feature that is hosted by the app, but unfortunately not developed by the app team.  Please send us an email with your username and a brief description of what’s happening and we can possibly help troubleshoot. Our email is mcmobileapps@mayo.edu. Thanks",2018-06-21 13:39:44,2,"it is tried to contact them, but no one is getting back to me.",1751
