isEdited,review,title,date,rating,userName,body,id,modified
False,Yes,Phili,2018-11-20 04:37:44,5,philliplatu,,,
False,"1. 345y_2_UND3R5T4ND
2. TR4NP4R3NT
3. D0CT0R5_D0N’T_5L33P",3_THUMB5_UP,2019-12-04 04:12:01,5,5K43B3RT0,,,
False,👍🏻👍🏻,Great,2018-10-05 22:43:52,5,VMoncad1,,,
False,ITS GOOD TO HAVE THIS!,GREAT,2018-08-20 04:37:04,5,DEEHNIC,,,
False,Yes,Ok,2018-12-21 18:14:07,5,brooccccc,,,
False,Nice,UHC,2022-02-12 10:31:19,5,Reenapp,,,
False,Ty,Raj C,2018-12-30 23:53:49,5,rajorcl,,,
False,;),:),2019-11-14 01:54:40,5,YiraAmaya,,,
False,😍,😍,2019-02-16 16:47:40,5,wolfpack42217,,,
False,"Me gustaría, para mejor uso que habilitaran la aplicación en idioma español. 
Gracias",Opinión del paciente,2022-02-22 05:58:01,5,crodgal,,,
False,Good experience overalll.  Claim Details don’t load.,Claim Detail,2022-04-18 14:57:13,3,Carlela01,,,
False,Excellent,Excellent,2022-02-16 23:25:18,5,Suz Ann Marie,,,
False,Amazing,Digital Insirance Card!!!,2020-02-15 05:27:46,5,dareedgffgggdf,,,
False,Best app ever,Best App,2019-02-19 03:38:49,5,nelly8814,,,
False,Great,Dave 4921,2019-01-25 18:02:36,5,Dgrant4921,,,
False,Pretty user friendly,Great app,2019-01-24 22:28:45,5,Butterbee2,,,
False,Amazing,Nice !,2019-01-06 01:45:00,5,maria_062619,,,
False,Great,Jacsam8687,2019-01-05 20:31:03,5,jacsam8687,,,
False,Cvb,Cvbram,2018-12-21 23:49:31,5,cvbram,,,
False,Excellent app!,Ray,2018-10-23 11:37:34,5,Rayguapo,,,
False,"Nice, quick and simple!",UHC Mobile App,2018-10-23 11:28:48,5,c4yourself2,,,
False,Excellent app!!!!!,Excellent app!!!!!,2018-09-20 21:51:38,5,Nick333zxc,,,
False,Very user friendly,Great,2018-09-13 20:27:58,5,shellie456,,,
False,Ever since todays update the app is not loading anything I search once it’s open.,Update 3/13/22,2022-03-13 19:08:44,5,TherealRenko,,,
False,Like it,Yeah,2018-07-05 14:24:52,4,dieretic,,,
False,"I want to see my medical claims not my prescriptions.  Every time I go into the UHC app all I get is prescription info, where are my medical claims.  I checked into Johns Hopkins Hospital on April 5 and was told I need to pay $1056.00 or be billed before my procedure. The information on this app is very limited.",Do not like app,2022-04-07 20:39:43,2,JoAnn Dvorak,,,
False,"Good start but locks up when trying to get medication pricing. Also not real intuitive when looking for something,  would also like to see the cpt codes that were billed along with the icd-10 codes. Seems some meds are denied because the physician codes the icd-10 code wrong.",Good start,2022-03-15 02:28:59,2,ewidern,,,
False,"Nnbvcvhjjbcvvbbbhh🧅🧅🧅almostjhgfffff

Gfghhbobby35854",Search Function Needs a Fix,2022-03-09 00:26:21,2,Bob 3697,,,
False,"This app looks and performs like an app my little brother could have made 20 years ago, only slower, less reliable, and worse graphics.
It is beyond frustrating to watch my $1000 iPhone struggle to slowly load and operate this extremely simple app. Who wrote this code and using what 4th-party bloatware? 
I can’t see my steps accumulate, and never know when I am near any goals. I have never seen a fitness app anywhere near the pitiful low quality of this one. Please UHC, with all your money you save by not covering my prescriptions ever and by my $13,000 deductible, please hire some real programmers or at least a teenager and get something that works WITH apple not against it.","Poorly written, glitchy, not ready for use",2022-03-11 03:08:36,1,Dermatology P. A.,,,
False,Renew active a good program but have trouble getting information such as access code when signing up for membership. Want to change gyms but can’t find access code or any information about how to switch gyms.,Renew Active Information,2022-02-15 18:55:49,2,Zanybird,,,
False,"Steps to reproduce:
Create an account by inputting all the required information
Receive an email with ‘confirmation link’
Click confirm 
The link will take the user to app store to download the app
Since it’s already been dowloaded User clicks open
And then the app takes to 
unitedhealthcare.test-app.link page, with only UHC[TEST] words on the page.
Please do something!",Not able to log after registering,2021-12-06 23:12:37,1,GraceManorDrive,,,
False,"I was traveling out of state. My MD could not telemedicine due to new laws. She told me to go to an ER or minute clinic. I had poison ivy all over my face eyes nose ears. I really did not want to spend hours  in one of those places. This was a straightforward problem. I was able to download app, talk to a virtual MD and find a pharmacy close to me all in about 15-20 minutes. It was so easy and helpful.",So thankful,2021-04-24 14:01:47,5,Stinaparsons12,,,
False,"Login doesn’t work. Resetting password and looking up username doesn’t help. It’s not just me - several coworkers experiencing the same problem.

This is 100% unacceptable. This is my health insurance and not at all cute or a simple bug requiring an update. I NEED to use this app, it’s not anything I chose. The U.S. healthcare system is costly and extremely frustrating to navigate and deal with. Everyone knows this. How do you think this experience is being received by your critically ill members? Are you helping or hurting sick people with bugs like this? When bugs like this occur, how many people are set back hours, even days while trying to comprehend a bill?

Be ashamed. Be very ashamed.",Login doesn’t work.,2021-12-01 07:24:40,1,KaylinAsh,Hi! We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,26673105.0,2021-12-06T15:26:38Z
False,It keeps saying wrong password or username. I use the same information on the computer and I can log in!,Poorly designed,2021-11-03 14:09:43,1,Yasin1989,Hi! We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,26325515.0,2021-11-17T15:42:36Z
False,DeoGuinsatao,United Health care/my UHC.com/community plan,2021-07-25 07:57:42,4,dguinsatao,,,
False,I can get all the information that I need. Frome this app.most I like to have my medical id card and so much more tools available to give me peace of mind when I have to deal with the medical-related issue,simply  useful,2020-04-16 22:34:34,5,sdizaji,,,
False,Tried to create an account but no scan code on the back of my card and unable to manually enter the “-“ included in my membership ID.,Useless,2021-04-19 22:31:02,1,jmhawk52,,,
False,The two times I’ve had to use this app within the last 6 months it said it doesn’t recognize my username and password and I know they were correct. Why do I need to keep changing my account whenever I need to use this app?!,Have to update username and password every time,2021-02-26 06:16:50,1,sourific,,,
False,Now it doesn’t let me log in.  I can only access via myUHC.com.   Doesn’t make sense why that would happen.,Worked fine before,2021-02-21 03:23:06,1,QiBook,"Hi! We value your feedback and are sorry to hear about your experience. If you are experiencing technical issues or have questions about this app and you have a health plan through UnitedHealthcare, please call: --

 Employer Plans: 1-877-844-4999 / TTY 711 – Available all day, every day -- 

Medicare Advantage Plans: 1-800-721-0627 / TTY 711 – Available 7 am – 10 pm CT, 7 days a week -- 

Medicaid & Dual Special Needs Plans (DSNP): 1-877-542-9239 / TTY 711 – Available 7 am – 7 pm CT, Monday – Friday",21268692.0,2021-02-24T15:12:46Z
False,"Update: just tried again with my info that worked online, and the app gave me a pop up notification that my information was part of a leak. This app is whack. DELETING NOW!

Won’t let me sign in. Originally told me my username was wrong and gave me an odd username that I definitely never created. Then it made me change my password and then once I did that, it still wouldn’t let me in! It says I was trying to use old login information... yet I had just reset/created new password minutes ago. When I got so frustrated I left the app and went to my phone browser, it was telling me I had the correct username in the first place and let me sign in. What a waste of space on my phone.",HORRIBLE,2020-10-13 18:03:12,1,elliebaker,,,
False,"Cannot login after changing my password. I can access the account from myuhc.com, but on the UHC app, I am stopped from logging in by a prompt that says, “Oops! Something went wrong. Please try again.” Yes, my iPhone software is fully up to date, yes, the app is fully up to date, yes I’ve deleted it and reinstalled.",Error at Login,2020-06-13 19:35:16,1,AdamH29,Hi! We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,15994956.0,2020-06-15T12:55:27Z
True,"Well called them was told this app doesn’t work with my uhc plan 😠 
Weird it can read my card bar code and fill in the information but can’t create an account to use the app cause can’t find me in the system ?? 
Was told have to use the web address on back of my card that the app is of no use to me 
Fine then I give it a lucky “ 1 ⭐️”  rating  & delete it no need to waste room on a useless app",No Good for my UHC card,2020-04-27 23:20:46,1,Freebe Gam3r,Hi! We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,14896931.0,2020-04-27T23:20:47Z
False,Very simple.And very good,MA,2020-04-15 09:44:14,5,Muris Alibegovic,,,
False,This app has been user friendly. Been using since 1/2020.,UHC,2020-03-27 01:47:36,5,Iris30303,,,
False,"The coders have completely fixed the tracker issues now! I can honestly say I love this app!

As of 3/14/2020 RenewActive problem with App has been fixed! It was very simple to connect the tracker on my with the program. This now makes it seamless, and increases the incentive to move each day! Thank you to the UHC mobile team for all of the work you put into this. I’m sure members like me greatly appreciate this!

I’m going to give it a 3 (up from 1) until I can test out how the tracking function works for the RenewActive’s rewards program. They have fixed it where that is now part of the app(I’m impressed), so I just want to make sure it can “actually” track my steps. I will change my rating when that’s done.

New-2/14/2020

It has been a couple of weeks and there is no progress on getting the app functioning correctly. When I login to the app it is still showing “incorrect, old” member I’d and group number info.

When I go to the menu, RenewActive is still not there as an option to choose for tracking steps. This is a feature that the United HealthCare refers their customers/clients to for their rewards program.

Old-This is the app that Renew Active uses for tracking steps for rewards with the UnitedHealthcare plan. Renew Active does not appear on the menu as it shows/says on the Renew Active site. So it appears this app does not function as a tracker. I sent this review over the weekend. I also complained that the app is showing the wrong group number and member id for me. The people at UHC tech support told me they are working “aggressively” to correct this as they have received many complaints and questions. 
Yesterday I received an email telling me to “logout and log back in” and everything should be fine. Nothing has changed so far. Please fix this app! I think it would really be a convenient thing to use!",Functionality,2020-03-24 17:11:55,5,mltylou,,,
False,"Woke up not feeling welline morning.
I Called at 5:30 am for a virtual visit, 
doctor called with in 10 minutes, had my prescription filled by 10:30 am,  no Urgent care or ER... $42.00 plus $2.50 add in Insurance plan.   $44.50 -all together out of pocket/purse. And im feeling awesome because OF virtual visit!!",Virtual care,2020-01-16 16:08:57,5,Doomsdai,,,
True,"This app does not work for the Rewards Program using an iPhone for the Steps Rewards.I called and was not given an explanation other than down load the app, which I had just explained that I had. If there is a problem with programming then just say someone is working on it.

Update: I have changed my rating to 4 stars. It took 2 weeks but I did get a reply and it works now. The reason I did not give it 5 stars is because the developer ,in their reply ,said not use the Health4Me which I told them that was where I was directed with a screen shot on my original reply to them. Their reply also said to try the UHC app.Hey, just admit there was a problem with the app for Apple users and don’t tell me to not use an app that the web site directed me to in the first place.",UHC app does not work with iPhone,2020-03-15 19:59:08,4,SGLoomis,Hi! We value your feedback and are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com so we can better assist you.,13809642.0,2020-03-15T19:59:08Z
False,"User friendly. All the features are so helpful and necessary. Make life so much easier!!! 

Please make the ID card available on the wallet app for The iPhone with the QR code!

It will be much easier to show the health insurance card to the medical center.",Very nice app,2019-03-09 12:38:54,5,Liem Le,,,
False,nice and practical,JHerrera101983,2019-01-07 19:31:23,5,JHerrera101983,,,
False,Good app,MyUHC,2019-01-05 20:32:16,4,Idokter,,,
False,My username and password don’t work in the app (they do on the UHC website though) and I’m not able to log in at all.,Doesn’t work with HealthSafeID,2018-12-26 19:04:34,1,mybffevan,We are sorry to hear about your experience. Please reach out to us at uhcmobile@uhc.com and we will do our best to troubleshoot your issue.,6579620.0,2018-12-27T19:15:33Z
True,Every since I got this app. Can’t not log on. You guys have contact me by email and you still have not fix the problem.it ask you to create a HSID and it tell me my info is wrong.what the point if you go to create a ID for the first time and it does not work. Even right now you desktop site is not work.,Can’t long on,2018-10-25 13:31:23,5,Bahala00,We value your feedback and we are sorry to hear about your experience. We have shared this with our technical support team. Please email us directly at uhcmobile@uhc.com and we will reach out to assist you with the ID.,4672127.0,2018-10-25T13:31:24Z
False,Why can’t I sign in? I have an account on UHC.com Are you all NOT that UnitedHealthCare company? I tried to get in scanning my card and it recognized my name but ask for a group number. My card has no “group#” wording on my card. I can log in just fine on the website. Am I doing something wrong or are you all some other company?,Why??,2018-12-11 01:20:34,1,Keigirl,"Both the app and website use HealthSafeID.  If you have an existing HealthSafeID, you do not need to create a new account to sign in on the app, however not all UHC plans are supported on the app at this time. To better assist you, please reach out to us at uhcmobile@uhc.com.",6391863.0,2018-12-14T19:06:24Z
False,"Just downloaded the app and it exceeds my expectation. Not only does allow you to see who is in network..copays are listed, detailed review about the MD and even a personal check list of what you have checked. For example cholesterol levels, along with a detailed explanation on what is. Blood pressure -what the norm is, etc.",Very detailed,2018-09-29 12:43:53,5,Verito78,,,
False,I have to use the mobile website. What a dumb app!,Refuses to accept my username and password,2018-10-12 13:12:39,1,suthis,We value your feedback and we are sorry to hear about your experience. We have shared this with our technical support team. Please send us your contact information at uhcmobile@uhc.com and we will reach out to you to try to resolve this.,5508279.0,2018-10-15T14:52:44Z
False,United Health Care is a really great corporation. Which I really enjoy.,Very professional,2022-05-14 21:04:00,5,quickness24,,,
True,"Touch ID doesn’t work. Keeps giving the error message “OOPS Sorry something went wrong. Try Again.” I know it can work because it works on the UHC Health4Me app. It is a great app otherwise. The programmers got this issue fixed right away. However, today, 9/23/18, it is not accepting Touch ID again. Please fix. Without this issue I would rate the app 5 stars.",I wish it wasn’t buggy,2018-09-24 18:12:30,3,AWRosey,"Thank you for your feedback, and we apologize for your experience. Our developers are working to resolve the issue with Touch ID and you can expect a fix soon. 

-The UHC Mobile Team",4735210.0,2018-09-24T18:12:30Z
